read1_id	read2_id	read1_start	read1_end	read2_start	read2_end
pos107523_110370_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115311/8583_12953	pos109652_112272_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/2508/0_4990	107523	110370	109652	112272
pos107523_110370_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115311/8583_12953	pos109652_112272_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/2508/0_4990	107523	110370	107715	109655
pos107523_110370_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115311/8583_12953	pos114901_124472_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/26508/0_14990	107523	110370	109691	114791
pos107523_110370_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115311/8583_12953	pos107057_113790_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/49398/0_12106	107523	110370	107057	113790
pos107523_110370_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115311/8583_12953	pos109673_114791_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/53372/0_6425	107523	110370	109673	114791
pos107523_110370_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115311/8583_12953	pos107726_111126_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/5849/0_3797	107523	110370	107726	111126
pos107523_110370_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115311/8583_12953	pos106772_114780_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/60782/0_11981	107523	110370	106772	114780
pos107523_110370_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115311/8583_12953	pos106772_114789_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67087/0_10566	107523	110370	106772	114789
pos107523_110370_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115311/8583_12953	pos106772_111775_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/74771/1246_10771	107523	110370	106772	111775
pos107523_110370_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115311/8583_12953	pos107768_110526_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/79269/0_3411	107523	110370	107768	110526
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos32447_26402_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/126208/0_11078	55761	56338	55792	56334
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748	36444	37629	36327	37623
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748	37733	38804	37733	40148
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066	31042	31206	27240	34926
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328	35147	35921	26278	35921
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328	55761	56338	55758	55925
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328	31042	31206	26278	35921
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279	55761	56338	55742	56740
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos35133_35349_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129403/4433_10803	35147	35921	35133	35349
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/141069/0_4717	36444	37629	37136	37626
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/141069/0_4717	37733	38804	37733	40148
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos24465_15641_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145823/0_14063	55761	56338	55757	56338
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37206_37633_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/148343/4432_9785	36444	37629	37206	37633
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37206_37633_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/148343/4432_9785	37733	38804	38110	38353
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos77741_73190_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19262/0_4686	55761	56338	55885	56315
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos80603_77488_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19600/0_3195	55761	56338	55885	56045
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos52797_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/24325/0_9793	55761	56338	55758	58003
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos36325_37633_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/36611/0_3065	36444	37629	36325	37633
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos36325_37633_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/36611/0_3065	35147	35921	34736	35921
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos36325_37633_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/36611/0_3065	37733	38804	37733	37975
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos36325_37633_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/36611/0_3065	55761	56338	55743	56338
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos31370_33864_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/45281/2998_6718	31042	31206	30359	31377
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	36444	37629	36327	37613
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	35147	35921	34341	35921
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	37733	38804	37733	39935
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	55761	56338	55762	56338
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713	36444	37629	36480	37629
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713	37733	38804	37733	40148
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279	37733	38804	37747	40148
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos81337_72741_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/98212/7926_16765	55761	56338	55885	56331
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647	36444	37629	36804	37621
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647	36444	37629	36325	36737
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647	35147	35921	32125	35921
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647	37733	38804	37736	40142
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647	55761	56338	55758	56338
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos31847_26274_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/132016/0_8522	55761	56338	55743	56320
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos29215_31822_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/13754/9679_17497	31042	31206	29159	31822
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos54503_55072_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/145574/0_3706	55761	56338	56149	56529
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos79205_69824_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/147017/0_10761	55761	56338	55895	56319
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos57666_59832_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/154780/2202_11519	55761	56338	56179	56442
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos30773_33833_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155358/4219_7488	31042	31206	30773	33833
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos85094_72488_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/20937/0_14980	55761	56338	55892	56331
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos31024_33111_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/57015/1829_5817	31042	31206	31024	33111
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos78594_74057_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/59077/0_4791	55761	56338	55935	56331
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40140_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/60862/3754_10021	36444	37629	36325	37628
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40140_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/60862/3754_10021	35147	35921	35428	35920
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40140_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/60862/3754_10021	37733	38804	37733	40140
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40140_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/60862/3754_10021	55761	56338	55757	56332
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37813_38297_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/74513/5483_17423	37733	38804	37813	38297
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_38877_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/74725/4615_20489	36444	37629	36794	37633
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_38877_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/74725/4615_20489	37733	38804	37733	38877
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos39164_40144_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9168/821_5075	37733	38804	37733	38960
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos27789_33668_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/94288/0_6101	31042	31206	27789	33668
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos80045_78124_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/16119/4878_8089	55761	56338	55885	56331
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos31517_35921_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18826/207_13063	36444	37629	36324	37633
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos31517_35921_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18826/207_13063	35147	35921	31517	35921
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos31517_35921_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18826/207_13063	37733	38804	37733	40148
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos31517_35921_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18826/207_13063	55761	56338	55744	56338
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos40248_48992_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20115/0_11611	37733	38804	37734	40148
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos35921_26280_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/22806/0_14473	35147	35921	35740	35921
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos35921_26280_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/22806/0_14473	55761	56338	55742	56338
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255	36444	37629	36329	37629
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255	37733	38804	37733	40148
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255	55761	56338	55759	56338
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos24465_22171_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/38015/2669_7549	55761	56338	55742	56338
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos49556_55642_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/44447/0_12588	55761	56338	55742	59832
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos40250_47490_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/65216/268_9629	37733	38804	37931	40148
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37740_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67494/393_7193	35147	35921	34687	35921
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37740_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67494/393_7193	37733	38804	37740	40148
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37740_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67494/393_7193	55761	56338	55795	56330
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos26875_31629_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/69429/0_4863	31042	31206	26875	31629
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37738_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/79545/0_8231	36444	37629	36480	37629
pos36444_37629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/115567/3158_14859	pos37738_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/79545/0_8231	37733	38804	37738	40148
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos122036_124214_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/118226/0_4216	124047	125109	122036	124214
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos120493_125707_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127406/0_5438	124047	125109	120493	125707
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos221913_224846_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/141503/0_5113	125726	127471	127234	127469
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos221913_224846_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/141503/0_5113	225309	225548	225176	225546
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos221913_224846_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/141503/0_5113	224949	225174	224949	225175
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos219354_224849_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/147321/0_6467	125726	127471	127229	127470
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos219354_224849_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/147321/0_6467	225309	225548	225176	225547
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos219354_224849_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/147321/0_6467	224949	225174	224949	225174
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos120673_124577_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/3821/4568_8793	124047	125109	120673	124577
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos124899_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/42258/0_3981	125726	127471	124899	127471
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos124899_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/42258/0_3981	124047	125109	124899	127471
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos124899_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/42258/0_3981	225309	225548	225313	225548
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos124899_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/42258/0_3981	224949	225174	224951	225175
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos127931_130532_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/67040/3450_8752	127869	128188	127931	130532
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos127870_132312_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/84963/0_6368	125726	127471	126564	127478
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos127870_132312_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/84963/0_6368	127869	128188	127870	132316
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos127870_132312_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/84963/0_6368	225309	225548	225311	225560
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos127870_132312_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/84963/0_6368	224949	225174	224949	225156
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos225670_228994_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/118565/6127_11750	125726	127471	127229	127472
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos225670_228994_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/118565/6127_11750	225309	225548	225176	225549
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos225670_228994_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/118565/6127_11750	224949	225174	224949	225165
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos121887_127164_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69447/0_11791	125726	127471	121887	127164
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos121887_127164_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69447/0_11791	124047	125109	121887	127164
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos114901_124472_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/26508/0_14990	124047	125109	114901	124472
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos117052_126299_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/30513/0_11301	125726	127471	117052	126299
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos117052_126299_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/30513/0_11301	124047	125109	117052	126299
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos221681_224849_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/54013/0_5839	125726	127471	127234	127470
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos221681_224849_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/54013/0_5839	225309	225548	225176	225547
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos221681_224849_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/54013/0_5839	224949	225174	224949	225173
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos230896_236513_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/61132/0_15222	225309	225548	225184	225547
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos128626_132312_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/72621/5148_17048	125726	127471	126684	127484
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos128626_132312_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/72621/5148_17048	127869	128188	127869	128618
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos128626_132312_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/72621/5148_17048	225309	225548	225311	225565
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos128626_132312_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/72621/5148_17048	224949	225174	224949	225175
pos125726_127471_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/116898/6587_11203	pos119194_124165_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/83788/0_5452	124047	125109	119194	124165
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	104593	106672	104594	106076
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	104593	106672	105925	106672
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	104594	106063	104594	106076
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	104594	106063	105925	106672
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	103237	104404	97816	104404
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	105918	106672	104594	106076
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	105918	106672	105925	106672
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	101054	102258	97816	104404
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	100090	100848	97816	104404
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	104101	104403	97816	104404
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	102296	103005	97816	104404
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	106092	106578	105925	106672
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos97816_104404_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25212/0_8660	104275	104402	97816	104404
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos106772_110143_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/26352/0_7176	107648	111304	106772	110143
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos106772_110143_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/26352/0_7176	104593	106672	104593	106566
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos106772_110143_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/26352/0_7176	104593	106672	104598	104786
pos107671_111300_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/117044/0_13616	pos106772_110143_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/26352/0_7176	104594	106063	104593	106566
