read1_id	read2_id	read1_start	read1_end	read2_start	read2_end
pos42472_43690_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/144784/10497_13714	pos44175_47654_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/39528/441_5501	42359	43690	42850	44035
pos42472_43690_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/144784/10497_13714	pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255	42359	43690	42674	45170
pos269039_275518_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145214/3336_12181	pos271054_276002_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1971/0_5146	269039	275518	271054	276002
pos269039_275518_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145214/3336_12181	pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517	269039	275518	274128	277341
pos269039_275518_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145214/3336_12181	pos270232_276384_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/50795/1770_9434	269039	275518	270232	276384
pos269039_275518_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145214/3336_12181	pos272764_274838_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/56581/0_3762	269039	275518	274964	276554
pos269039_275518_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145214/3336_12181	pos272837_276966_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/8655/0_4308	269039	275518	272837	276966
pos269039_275518_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145214/3336_12181	pos271485_277106_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20022/0_7043	269039	275518	271485	277106
pos269039_275518_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145214/3336_12181	pos273635_277336_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/37314/0_10503	269039	275518	273635	277336
pos269039_275518_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145214/3336_12181	pos273166_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64638/5686_15959	269039	275518	273166	277339
pos24465_15641_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145823/0_14063	pos52797_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/24325/0_9793	55757	56338	55758	58003
pos24465_15641_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145823/0_14063	pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	55757	56338	55762	56338
pos24465_15641_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145823/0_14063	pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647	55757	56338	55758	56338
pos24465_15641_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145823/0_14063	pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255	55757	56338	55759	56338
pos66602_61288_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/147197/0_6531	pos87054_92297_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/3435/4777_12230	92287	93026	92346	93892
pos66602_61288_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/147197/0_6531	pos59248_55742_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/33031/0_9402	92287	93026	92291	93026
pos66602_61288_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/147197/0_6531	pos64729_61289_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/43687/0_6848	92287	93026	92287	93026
pos219354_224849_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/147321/0_6467	pos225670_228994_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/118565/6127_11750	219354	224849	224238	224849
pos219354_224849_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/147321/0_6467	pos221681_224849_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/54013/0_5839	219354	224849	221681	224849
pos271285_275265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/150845/0_5477	pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517	271285	275265	274128	277341
pos271285_275265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/150845/0_5477	pos272837_276966_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/8655/0_4308	271285	275265	272837	276966
pos271285_275265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/150845/0_5477	pos271485_277106_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20022/0_7043	271285	275265	271485	277106
pos271285_275265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/150845/0_5477	pos273635_277336_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/37314/0_10503	271285	275265	273635	277336
pos271285_275265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/150845/0_5477	pos273166_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64638/5686_15959	271285	275265	273166	277339
pos280644_282827_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15085/0_3028	pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	280644	282827	282284	283427
pos280644_282827_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15085/0_3028	pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108	280644	282827	281271	283432
pos280644_282827_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15085/0_3028	pos280654_283126_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/85241/0_5362	280644	282827	280654	283126
pos280644_282827_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15085/0_3028	pos281085_283432_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/23649/0_5287	280644	282827	281085	283432
pos280644_282827_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15085/0_3028	pos282162_283427_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/31656/10186_14070	280644	282827	282162	283427
pos280644_282827_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15085/0_3028	pos281742_283428_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/62813/0_4431	280644	282827	281742	283428
pos39811_37733_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/150947/0_3987	pos17345_24465_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17438/1367_14510	24568	25124	24568	25135
pos39811_37733_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/150947/0_3987	pos59248_55742_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/33031/0_9402	24568	25124	24583	25136
pos39811_37733_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/150947/0_3987	pos42490_40250_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/49264/0_11618	24568	25124	24570	25133
pos201479_204497_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/151810/0_3506	pos203847_207037_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/41896/395_3960	201479	204497	203847	207037
pos201479_204497_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/151810/0_3506	pos202901_206056_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/88380/0_7659	201479	204497	202901	206056
pos201479_204497_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/151810/0_3506	pos202184_207912_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/49127/0_5467	201479	204497	202184	207912
pos181612_186701_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/156627/4076_12005	pos186186_191582_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/33932/19_5717	181599	186701	186176	191582
pos181612_186701_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/156627/4076_12005	pos183598_188784_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/8707/0_5302	181599	186701	183598	188784
pos181612_186701_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/156627/4076_12005	pos185820_187544_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/17548/7445_14512	181599	186701	185814	187544
pos181612_186701_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/156627/4076_12005	pos184580_187197_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/53137/2574_5694	181599	186701	184580	187197
pos181612_186701_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/156627/4076_12005	pos185921_188827_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/75487/0_3061	181599	186701	185921	188827
pos181612_186701_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/156627/4076_12005	pos185902_187448_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/25990/0_3536	181599	186701	185902	187448
pos181612_186701_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/156627/4076_12005	pos188936_196744_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/42470/0_12743	181599	186701	184852	188475
pos43781_48048_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/156804/0_4336	pos44987_51934_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/108268/7841_15959	43781	48048	44987	51934
pos18720_22574_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15705/0_3937	pos19689_23797_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/44008/0_4366	18720	22574	19689	23797
pos18720_22574_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15705/0_3937	pos19435_24279_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/7658/0_7995	18720	22574	19435	24279
pos18720_22574_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15705/0_3937	pos19170_24363_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/109090/0_5296	18720	22574	19170	24363
pos18720_22574_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15705/0_3937	pos20907_23975_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/117406/15230_23561	18720	22574	20907	23975
pos18720_22574_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15705/0_3937	pos19552_23013_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/131796/5178_10559	18720	22574	19552	23013
pos18720_22574_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15705/0_3937	pos21826_24465_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/142478/0_3112	18720	22574	21826	24465
pos18720_22574_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15705/0_3937	pos21017_24099_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/53442/0_3142	18720	22574	21017	24099
pos153030_160794_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/158851/0_7942	pos159869_163875_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16059/2481_8234	153030	160794	159869	163875
pos153030_160794_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/158851/0_7942	pos155913_161246_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/25631/7671_13733	153030	160794	155913	161246
pos153030_160794_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/158851/0_7942	pos155459_163606_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/38700/0_8558	153030	160794	155459	163606
pos153030_160794_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/158851/0_7942	pos233208_236854_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/30148/0_9156	153030	160794	158303	161425
pos153030_160794_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/158851/0_7942	pos158163_161185_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/33019/0_4285	153030	160794	158163	161185
pos153030_160794_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/158851/0_7942	pos157101_161302_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/25604/0_4302	153030	160794	157101	161302
pos153030_160794_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/158851/0_7942	pos159533_165036_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/29753/9787_17922	153030	160794	159533	165036
pos153030_160794_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/158851/0_7942	pos153556_163736_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/61060/0_10445	153030	160794	153556	163736
pos159869_163875_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16059/2481_8234	pos162746_165459_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51308/0_4354	159869	163875	162746	165459
pos159869_163875_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16059/2481_8234	pos167348_169707_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/85385/6520_11146	163948	165483	164357	165682
pos159869_163875_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16059/2481_8234	pos161536_165680_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/88772/0_12520	159869	163875	161536	165680
pos159869_163875_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16059/2481_8234	pos161738_165681_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/33023/0_8807	159869	163875	161738	165681
pos159869_163875_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16059/2481_8234	pos162880_164829_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/46764/0_5456	159869	163875	162880	164829
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos67729_81287_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/38606/0_14009	67246	68908	67729	81287
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos68364_69003_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/38965/10547_14037	67246	68908	68364	69003
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	67246	68908	68060	69317
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	67246	68908	67423	74717
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos73091_75044_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/80035/4782_8801	68906	73915	73091	75044
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos71131_76207_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/98506/0_5321	68906	73915	71131	76207
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos72383_75408_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/107042/0_4043	68906	73915	72383	75408
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos71759_77076_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/122227/0_5683	68906	73915	71759	77076
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos67363_77955_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/44311/0_10559	67246	68908	67363	77955
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos75148_78146_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/55338/581_10785	68906	73915	70186	75088
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos75933_80808_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/79418/6594_16395	68906	73915	72972	74916
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos70650_74354_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/83290/4993_11561	68906	73915	70650	74354
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos75671_78479_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/35493/0_7604	68906	73915	72619	74915
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos71146_81132_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/36885/0_10549	68906	73915	71146	81132
pos68909_73915_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/16985/0_7902	pos72925_84510_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/7525/0_11588	68906	73915	72925	84510
pos28872_29463_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17258/3059_8666	pos31370_33864_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/45281/2998_6718	30100	30991	30359	31377
pos17345_24465_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17438/1367_14510	pos19435_24279_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/7658/0_7995	24568	25135	24633	25136
pos17345_24465_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17438/1367_14510	pos29215_31822_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/13754/9679_17497	26278	29986	29159	31822
pos17345_24465_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17438/1367_14510	pos21826_24465_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/142478/0_3112	17345	24465	21826	24465
pos17345_24465_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17438/1367_14510	pos59248_55742_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/33031/0_9402	24568	25135	24583	25136
pos17345_24465_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17438/1367_14510	pos26272_28997_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/37437/0_6734	1333062	1334269	1333062	1334275
pos17345_24465_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17438/1367_14510	pos31024_33111_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/57015/1829_5817	26278	29986	29460	31023
pos17345_24465_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17438/1367_14510	pos27789_33668_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/94288/0_6101	26278	29986	27789	33668
pos17345_24465_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17438/1367_14510	pos26875_31629_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/69429/0_4863	26278	29986	26875	31629
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos66979_70770_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/23412/200_7629	61289	66069	63937	66870
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos52797_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/24325/0_9793	1067239	1067933	1067239	1067954
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos52797_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/24325/0_9793	335596	336119	335596	336133
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos65024_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/3506/0_6864	61289	66069	65024	66870
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	61289	66069	62127	66870
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos63509_66870_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/108939/0_4317	61289	66069	63509	66870
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos66970_70846_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/121836/1899_9657	61289	66069	63154	66870
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos63570_66870_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/139920/0_7727	61289	66069	63570	66870
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos61288_63931_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/144319/0_3550	1067239	1067933	1067290	1067953
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos57666_59832_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/154780/2202_11519	1067239	1067933	1067239	1067952
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos57666_59832_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/154780/2202_11519	335596	336119	335596	336120
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos63691_66527_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4532/0_8696	61289	66069	63691	66527
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos63691_66527_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4532/0_8696	1066126	1067139	1066215	1067139
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos63691_66527_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4532/0_8696	1067239	1067933	1067244	1067954
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos63691_66527_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4532/0_8696	335596	336119	335598	336120
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos65446_66870_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/94357/3540_8562	61289	66069	65446	66870
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos61288_66870_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57587/0_6164	1067239	1067933	1067239	1067954
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos61288_66870_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57587/0_6164	335596	336119	335599	336121
pos61289_66069_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1943/0_6806	pos67031_70852_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/75325/6010_13177	61289	66069	64870	66870
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos137476_140158_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/41890/0_5102	140447	141653	140447	142470
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos140447_146827_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/63569/0_7292	140447	141653	140447	146827
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos134539_140158_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/82931/851_13193	140447	141653	140450	145763
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos140447_143383_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/92653/6967_12423	140447	141653	140447	143383
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos137565_139391_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/110709/0_5819	140447	141653	140745	142459
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos140447_142549_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/115504/0_4130	140447	141653	140447	142549
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos133828_137323_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/124295/3752_12070	140447	141653	140447	141797
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos140447_143208_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/133587/7750_13433	140447	141653	140447	143208
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos135907_140158_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/59556/0_5921	140447	141653	140447	141829
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos140447_144779_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/66309/7671_12982	140447	141653	140447	144779
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos136142_140158_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/55621/0_6447	140447	141653	140447	142634
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos140447_144152_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/80500/5745_10601	140447	141653	140447	144152
pos140447_141653_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19450/639_4492	pos140452_146021_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/8793/8685_16978	140447	141653	140447	146021
pos271054_276002_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1971/0_5146	pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517	271054	276002	274128	277341
pos271054_276002_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1971/0_5146	pos272764_274838_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/56581/0_3762	271054	276002	274964	276554
pos271054_276002_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1971/0_5146	pos272837_276966_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/8655/0_4308	271054	276002	272837	276966
pos271054_276002_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1971/0_5146	pos271485_277106_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20022/0_7043	271054	276002	271485	277106
pos271054_276002_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1971/0_5146	pos273635_277336_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/37314/0_10503	271054	276002	273635	277336
pos271054_276002_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/1971/0_5146	pos273166_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64638/5686_15959	271054	276002	273166	277339
pos83204_88597_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/20483/0_5558	pos87054_92297_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/3435/4777_12230	83204	88597	87054	92297
pos83204_88597_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/20483/0_5558	pos87357_99912_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/61292/0_12906	83204	88597	87357	99912
pos83204_88597_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/20483/0_5558	pos86940_91565_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/65672/0_4820	83204	88597	86940	91565
pos83204_88597_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/20483/0_5558	pos84452_89804_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72900/0_7349	83204	88597	84452	89804
pos83204_88597_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/20483/0_5558	pos82508_86651_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/807/0_9103	83204	88597	86654	89755
pos83204_88597_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/20483/0_5558	pos85729_92064_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/91489/7189_16161	83204	88597	85729	92064
pos83204_88597_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/20483/0_5558	pos79594_86834_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/33041/0_9393	83204	88597	86959	88678
pos83204_88597_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/20483/0_5558	pos89529_91781_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20973/0_9194	83204	88597	87543	88934
pos83204_88597_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/20483/0_5558	pos83703_90269_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/36568/413_7455	83204	88597	83703	90269
pos83204_88597_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/20483/0_5558	pos86155_98011_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/48400/0_16059	83204	88597	86155	98011
